,n_pixels_l1_mu,n_pixels_l1_std,n_pixels_l2_mu,n_pixels_l2_std,pred_err_l10.1_mu,pred_err_l10.1_std,pred_err_l10.2_mu,pred_err_l10.2_std,pred_err_l10.3_mu,pred_err_l10.3_std,pred_err_l10.4_mu,pred_err_l10.4_std,pred_err_l10.5_mu,pred_err_l10.5_std,pred_err_l10.6_mu,pred_err_l10.6_std,pred_err_l10.7_mu,pred_err_l10.7_std,pred_err_l10.8_mu,pred_err_l10.8_std,pred_err_l10.9_mu,pred_err_l10.9_std,pred_err_l20.1_mu,pred_err_l20.1_std,pred_err_l20.2_mu,pred_err_l20.2_std,pred_err_l20.3_mu,pred_err_l20.3_std,pred_err_l20.4_mu,pred_err_l20.4_std,pred_err_l20.5_mu,pred_err_l20.5_std,pred_err_l20.6_mu,pred_err_l20.6_std,pred_err_l20.7_mu,pred_err_l20.7_std,pred_err_l20.8_mu,pred_err_l20.8_std,pred_err_l20.9_mu,pred_err_l20.9_std,pw_pred_err0.1_mu,pw_pred_err0.1_std,pw_pred_err0.2_mu,pw_pred_err0.2_std,pw_pred_err0.3_mu,pw_pred_err0.3_std,pw_pred_err0.4_mu,pw_pred_err0.4_std,pw_pred_err0.5_mu,pw_pred_err0.5_std,pw_pred_err0.6_mu,pw_pred_err0.6_std,pw_pred_err0.7_mu,pw_pred_err0.7_std,pw_pred_err0.8_mu,pw_pred_err0.8_std,pw_pred_err0.9_mu,pw_pred_err0.9_std,pred_err_wd_mu,pred_err_wd_std,mahalanobis0.1_mu,mahalanobis0.1_std,mahalanobis0.2_mu,mahalanobis0.2_std,mahalanobis0.3_mu,mahalanobis0.3_std,mahalanobis0.4_mu,mahalanobis0.4_std,mahalanobis0.5_mu,mahalanobis0.5_std,mahalanobis0.6_mu,mahalanobis0.6_std,mahalanobis0.7_mu,mahalanobis0.7_std,mahalanobis0.8_mu,mahalanobis0.8_std,mahalanobis0.9_mu,mahalanobis0.9_std,kalmanw_pred_err0.1_mu,kalmanw_pred_err0.1_std,kalmanw_pred_err0.2_mu,kalmanw_pred_err0.2_std,kalmanw_pred_err0.3_mu,kalmanw_pred_err0.3_std,kalmanw_pred_err0.4_mu,kalmanw_pred_err0.4_std,kalmanw_pred_err0.5_mu,kalmanw_pred_err0.5_std,kalmanw_pred_err0.6_mu,kalmanw_pred_err0.6_std,kalmanw_pred_err0.7_mu,kalmanw_pred_err0.7_std,kalmanw_pred_err0.8_mu,kalmanw_pred_err0.8_std,kalmanw_pred_err0.9_mu,kalmanw_pred_err0.9_std
Abart,227.14117647058822,0.0,13.558158150772865,0.0,254.0,0.0,224.0,0.0,186.0,0.0,155.0,0.0,127.0,0.0,98.0,0.0,60.0,0.0,35.0,0.0,17.0,0.0,15.937377450509228,0.0,14.966629547095765,0.0,13.638181696985855,0.0,12.449899597988733,0.0,11.269427669584644,0.0,9.899494936611665,0.0,7.745966692414834,0.0,5.916079783099616,0.0,4.123105625617661,0.0,,,,,,,,,,,,,,,,,,,4.892512933459907,0.0,,,,,,,,,,,,,,,,,,,15.502637209979843,0.0,14.642021158343873,0.0,13.34961993411627,0.0,12.159805003642392,0.0,11.03024875179383,0.0,9.64998204762521,0.0,7.493843528618489,0.0,5.543278532347015,0.0,3.8673032620078485,0.0
Abend,255.26666666666665,0.0,14.167017703772121,0.0,278.0,0.0,230.0,0.0,193.0,0.0,164.0,0.0,132.0,0.0,99.0,0.0,65.0,0.0,38.0,0.0,18.0,0.0,16.673332000533065,0.0,15.165750888103101,0.0,13.892443989449804,0.0,12.806248474865697,0.0,11.489125293076057,0.0,9.9498743710662,0.0,8.06225774829855,0.0,6.164414002968976,0.0,4.242640687119285,0.0,,,,,,,,,,,,,,,,,,,2.3263978048701603,0.0,,,,,,,,,,,,,,,,,,,16.158661660706386,0.0,14.811094122735438,0.0,13.644509895884879,0.0,12.531178402527305,0.0,11.23637396532134,0.0,9.736469656150177,0.0,7.836243306266333,0.0,5.8822785186334645,0.0,4.019666234525482,0.0
Aboln,225.43529411764706,0.0,13.332740471248362,0.0,257.0,0.0,215.0,0.0,176.0,0.0,146.0,0.0,110.0,0.0,84.0,0.0,56.0,0.0,38.0,0.0,20.0,0.0,16.0312195418814,0.0,14.66287829861518,0.0,13.2664991614216,0.0,12.083045973594572,0.0,10.488088481701515,0.0,9.16515138991168,0.0,7.483314773547883,0.0,6.164414002968976,0.0,4.47213595499958,0.0,,,,,,,,,,,,,,,,,,,3.845651771419688,0.0,,,,,,,,,,,,,,,,,,,15.52315762392085,0.0,14.297222054116858,0.0,12.922297681527628,0.0,11.808912138758968,0.0,10.256783799519472,0.0,8.97237728022738,0.0,7.266376662223236,0.0,5.921030325760677,0.0,4.352606139182645,0.0
Abtäs,242.61176470588234,0.0,13.807851490494267,0.0,267.0,0.0,231.0,0.0,189.0,0.0,158.0,0.0,129.0,0.0,86.0,0.0,58.0,0.0,36.0,0.0,15.0,0.0,16.34013463836819,0.0,15.198684153570664,0.0,13.74772708486752,0.0,12.569805089976535,0.0,11.357816691600547,0.0,9.273618495495704,0.0,7.615773105863909,0.0,6.0,0.0,3.872983346207417,0.0,,,,,,,,,,,,,,,,,,,2.197093583551626,0.0,,,,,,,,,,,,,,,,,,,15.850146602956846,0.0,14.823652720254696,0.0,13.463871810119475,0.0,12.330469186125178,0.0,11.109492128484822,0.0,9.01206382068842,0.0,7.338706409078389,0.0,5.7057877206823475,0.0,3.705309036695398,0.0
Acker,222.921568627451,0.0,13.35688404543913,0.0,249.0,0.0,210.0,0.0,173.0,0.0,142.0,0.0,111.0,0.0,79.0,0.0,54.0,0.0,36.0,0.0,11.0,0.0,15.7797338380595,0.0,14.491376746189438,0.0,13.152946437965905,0.0,11.916375287812984,0.0,10.535653752852738,0.0,8.888194417315589,0.0,7.3484692283495345,0.0,6.0,0.0,3.3166247903554,0.0,,,,,,,,,,,,,,,,,,,2.4413335378565253,0.0,,,,,,,,,,,,,,,,,,,15.337202080531839,0.0,14.128095645841833,0.0,12.868643924686934,0.0,11.6706266518233,0.0,10.343050598324764,0.0,8.68547889620059,0.0,7.106722881809886,0.0,5.751332358742164,0.0,3.191873853817576,0.0
Adern,235.03529411764708,0.0,13.660973298591182,0.0,264.0,0.0,219.0,0.0,182.0,0.0,150.0,0.0,111.0,0.0,84.0,0.0,60.0,0.0,34.0,0.0,22.0,0.0,16.24807680927192,0.0,14.798648586948742,0.0,13.490737563232042,0.0,12.24744871391589,0.0,10.535653752852738,0.0,9.16515138991168,0.0,7.745966692414834,0.0,5.830951894845301,0.0,4.69041575982343,0.0,,,,,,,,,,,,,,,,,,,3.0473396209916146,0.0,,,,,,,,,,,,,,,,,,,15.730982663504928,0.0,14.493298476938925,0.0,13.213333270792623,0.0,12.04295194238403,0.0,10.362615252068302,0.0,8.959367016657895,0.0,7.5210354497995615,0.0,5.496343445481313,0.0,4.4338683697922106,0.0
Adler,225.62745098039215,0.0,13.644998154090905,0.0,251.0,0.0,205.0,0.0,169.0,0.0,142.0,0.0,116.0,0.0,84.0,0.0,63.0,0.0,42.0,0.0,21.0,0.0,15.84297951775486,0.0,14.317821063276353,0.0,13.0,0.0,11.916375287812984,0.0,10.770329614269007,0.0,9.16515138991168,0.0,7.937253933193772,0.0,6.48074069840786,0.0,4.58257569495584,0.0,,,,,,,,,,,,,,,,,,,3.3501953178358472,0.0,,,,,,,,,,,,,,,,,,,15.345014532088445,0.0,14.012774845657484,0.0,12.74632027511479,0.0,11.71033387999609,0.0,10.596504204505912,0.0,8.98349921750497,0.0,7.732546940212266,0.0,6.271789292141238,0.0,4.454633425160875,0.0
Adria,224.24313725490194,0.0,13.54736518374554,0.0,247.0,0.0,213.0,0.0,187.0,0.0,151.0,0.0,122.0,0.0,92.0,0.0,62.0,0.0,40.0,0.0,20.0,0.0,15.716233645501712,0.0,14.594519519326424,0.0,13.674794331177344,0.0,12.288205727444508,0.0,11.045361017187261,0.0,9.591663046625438,0.0,7.874007874011811,0.0,6.324555320336759,0.0,4.47213595499958,0.0,,,,,,,,,,,,,,,,,,,3.408095616790305,0.0,,,,,,,,,,,,,,,,,,,15.240868025942829,0.0,14.262835058674213,0.0,13.39636770763559,0.0,12.056954876164546,0.0,10.812832055087988,0.0,9.364964762347915,0.0,7.603670835415416,0.0,6.0260534987176175,0.0,4.280040762027659,0.0
Affen,230.17254901960786,0.0,13.437632432758528,0.0,274.0,0.0,237.0,0.0,195.0,0.0,153.0,0.0,106.0,0.0,58.0,0.0,33.0,0.0,19.0,0.0,4.0,0.0,16.55294535724685,0.0,15.394804318340652,0.0,13.96424004376894,0.0,12.36931687685298,0.0,10.295630140987,0.0,7.615773105863909,0.0,5.744562646538029,0.0,4.358898943540674,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,1.9445817714775349,0.0,,,,,,,,,,,,,,,,,,,16.093147337381183,0.0,15.026943333965038,0.0,13.642876511676425,0.0,12.097374494934064,0.0,10.016110836371547,0.0,7.22187604478157,0.0,5.311830274650461,0.0,3.8799498624055246,0.0,1.5422716714605353,0.0
Agenk,251.83529411764704,0.0,14.015995695367648,0.0,283.0,0.0,237.0,0.0,199.0,0.0,165.0,0.0,131.0,0.0,93.0,0.0,65.0,0.0,30.0,0.0,13.0,0.0,16.822603841260722,0.0,15.394804318340652,0.0,14.106735979665885,0.0,12.84523257866513,0.0,11.445523142259598,0.0,9.643650760992955,0.0,8.06225774829855,0.0,5.477225575051661,0.0,3.605551275463989,0.0,,,,,,,,,,,,,,,,,,,2.3154849528177075,0.0,,,,,,,,,,,,,,,,,,,16.277227053631997,0.0,14.948829036199921,0.0,13.763470392108363,0.0,12.515423549069817,0.0,11.168296068826777,0.0,9.370148341533598,0.0,7.771272628131276,0.0,5.068255782987646,0.0,3.1915523647750375,0.0
